floor,total_floor,gym,lift,property_age,property_size,swimming_pool,rent,deposit,type,furnishing,lease_type,locality,parking,building_type,property_id,count
1,1.0,0,0,0,700,0,13000,100000,1,2,3,587,3,1,ff8081815a4bf695015a4bfa376e03c4,3.0
2,2.0,0,0,4,400,0,12500,50000,0,2,3,1563,3,1,ff8081815a4bf695015a4bfb83ff0588,3.0
8,14.0,0,1,1,2635,0,65000,650000,2,2,3,360,0,0,ff8081815a4bf695015a4bfd036b0735,3.0
0,3.0,0,0,2,800,0,13000,50000,1,2,3,1563,3,1,ff8081815a4bf695015a4bfe7299087a,3.0
1,3.0,0,0,2,150,0,4000,25000,5,2,0,1331,3,0,ff8081815a4bf695015a4c0028da09d0,3.0
1,2.0,0,0,1,900,0,13000,150000,1,1,0,190,3,1,ff8081815a4bf695015a4c00d0190a4e,3.0
3,3.0,0,0,1,800,0,15000,50000,1,2,3,1563,3,1,ff8081815a4bf695015a4c01f0830b75,3.0
2,3.0,0,0,0,1200,0,13000,130000,1,2,3,1938,0,1,ff8081815a4bf695015a4c029a080bf3,3.0
0,2.0,0,0,0,500,0,6500,70000,0,2,3,891,2,1,ff8081815a4bf695015a4c0353d30d01,3.0
3,3.0,0,0,3,250,0,5000,50000,5,2,1,279,3,1,ff8081815a4bf695015a4c0462560ebb,3.0
1,4.0,0,0,0,1000,0,4500,1,1,0,0,1315,0,0,ff8081815a4bf695015a4c04a9250eed,3.0
3,3.0,0,1,18,1000,0,14000,140000,1,2,0,279,2,0,ff8081815a4bf695015a4c04b7b50efa,3.0
3,3.0,0,0,2,600,0,10000,100000,0,2,0,203,3,1,ff8081815a4bf695015a4c06863610c7,3.0
1,2.0,0,0,2,400,0,7000,50000,0,2,0,878,3,1,ff8081815a4bf695015a4c06a4c5113f,3.0
2,3.0,0,0,0,1400,0,18000,180000,2,2,3,1938,0,1,ff8081815a4bf695015a4c073678116e,3.0
3,3.0,0,0,5,175,0,4500,25000,5,1,1,812,3,1,ff8081815a4bf695015a4c09618412fa,3.0
0,0.0,0,0,0,250,0,4500,40000,0,1,0,891,3,2,ff8081815a4bf695015a4c096fd01303,3.0
2,3.0,0,0,0,650,0,10500,100000,0,2,0,410,3,1,ff8081815a4bf695015a4c0a1bf21475,3.0
1,4.0,1,1,7,1150,0,26000,160000,1,0,0,436,0,0,ff8081815a4bf695015a4c0a8ac71563,3.0
3,3.0,0,0,2,1200,0,16000,160000,1,1,2,203,2,1,ff8081815a4bf695015a4c0c180d1760,3.0
8,12.0,1,1,0,2635,1,65000,650000,2,2,3,360,0,0,ff8081815a4bf695015a4c0e8e251a29,3.0
1,2.0,0,0,0,800,0,10000,100000,1,2,0,115,3,1,ff8081815a4bf695015a4c14de3121a8,3.0
2,4.0,1,1,0,1000,0,14000,75000,1,2,0,653,0,0,ff8081815a4bf695015a4c1556522293,3.0
1,9.0,1,1,5,1609,1,35000,350000,2,0,3,1214,0,0,ff8081815a4bf695015a4c1725db24fe,3.0
2,3.0,0,1,10,1100,0,19000,100000,1,2,0,1139,0,0,ff8081815a4bf7f8015a4bfe35ff0590,3.0
2,3.0,0,0,15,800,0,18000,180000,1,2,3,1803,0,1,ff8081815a4bf7f8015a4c1d0a491bd3,3.0
4,4.0,1,1,0,1727,1,25000,250000,2,0,0,2194,0,0,ff8081815a4bfaae015a4c04fc1805af,3.0
2,4.0,1,1,0,1400,1,20000,200000,2,0,0,2312,0,0,ff8081815a4c18d8015a4c1acc4401f5,3.0
1,3.0,0,0,0,1500,0,10000,50000,2,2,0,789,0,2,ff8081815a4c18d8015a4c23b2450c57,3.0
4,4.0,0,0,0,900,0,10000,30000,1,1,0,345,0,1,ff8081815a4c18d8015a4c26cb540f6f,3.0
4,4.0,0,1,0,650,0,15000,150000,0,2,0,766,0,1,ff8081815a4c18d8015a4c275aed10a5,3.0
4,4.0,1,1,2,1315,1,18000,120000,2,2,0,541,0,0,ff8081815a4c18d8015a4c287c0c11ee,3.0
0,1.0,0,0,5,200,0,4500,45000,5,2,0,2029,3,1,ff8081815a4c18d8015a4c2978be12a8,3.0
0,1.0,0,0,8,950,0,15000,150000,1,2,3,332,3,2,ff8081815a4c18d8015a4c2ed7841af8,3.0
4,4.0,0,1,5,1100,0,21000,60000,1,2,3,1494,0,0,ff8081815a4c18d8015a4c2fd3e01c31,3.0
0,3.0,0,0,1,600,0,5000,50000,0,1,0,1252,0,1,ff8081815a4c18d8015a4c302c3a1c85,3.0
4,4.0,0,1,1,1500,1,19000,100000,2,2,0,653,0,0,ff8081815a4c18d8015a4c32f2e91f86,3.0
0,0.0,0,0,0,900,0,12000,120000,1,2,3,1104,0,2,ff8081815a4c18d8015a4c37136824ff,3.0
2,2.0,0,0,2,800,0,16000,100000,1,2,3,206,3,1,ff8081815a4c18d8015a4c39455e2884,3.0
4,4.0,0,0,0,600,0,6000,60000,0,1,3,886,3,1,ff8081815a4c18d8015a4c39784a28d2,3.0
10,18.0,0,1,0,1425,0,20000,200000,2,2,3,86,0,0,ff8081815a4c18d8015a4c3c9c772ca8,3.0
2,2.0,0,0,5,1500,0,16000,160000,1,2,0,821,3,1,ff8081815a4c18d8015a4c3e9db83042,3.0
1,2.0,0,0,15,550,0,10000,100000,1,2,3,236,3,1,ff8081815a4c18d8015a4c443a333683,3.0
18,18.0,0,1,0,1375,1,35000,350000,1,2,3,166,0,0,ff8081815a4c18d8015a4c450f243720,3.0
2,2.0,0,0,6,800,0,12000,30000,1,2,0,236,3,1,ff8081815a4c18d8015a4c48959a3a31,3.0
1,4.0,0,0,0,500,0,4500,25000,0,1,0,345,0,1,ff8081815a4c18d8015a4c49ea2a3b0e,3.0
3,3.0,0,1,5,730,0,12000,120000,1,2,3,1704,0,0,ff8081815a4c18d8015a4c4a5c1f3b5e,3.0
17,19.0,0,0,8,1365,0,30000,300000,1,2,0,963,0,0,ff8081815a4c18d8015a4c4a5f3a3b60,3.0
2,4.0,0,1,0,1600,0,25000,200000,1,2,3,1214,0,0,ff8081815a4c18d8015a4c4cc5b93dcb,3.0
1,2.0,0,0,6,600,0,20000,150000,1,2,3,236,3,1,ff8081815a4c18d8015a4c4ed0fc3eba,3.0
2,5.0,0,1,0,800,0,23000,200000,1,2,3,231,3,0,ff8081815a4c18d8015a4c518d1c40c6,3.0
2,2.0,0,0,1,600,0,14000,60000,0,2,3,1440,3,1,ff8081815a4c18d8015a4c557ff94441,3.0
2,2.0,0,0,0,850,0,9500,95000,1,2,3,332,3,1,ff8081815a4c18d8015a4c5706f6452b,3.0
4,5.0,0,1,0,1500,0,18000,180000,2,2,3,2082,0,0,ff8081815a4c18d8015a4c5ad4ad488c,3.0
1,2.0,0,0,3,500,0,13000,129997,0,2,3,2082,3,1,ff8081815a4c18d8015a4c5fc6f54d21,3.0
3,3.0,0,0,0,500,0,6500,65000,0,2,3,1113,3,1,ff8081815a4c18d8015a4c60962f4dd4,3.0
0,2.0,0,0,3,800,0,13000,130000,1,2,3,2082,3,1,ff8081815a4c18d8015a4c629d6b4f85,3.0
1,1.0,0,0,6,500,0,6000,30000,0,1,0,2082,3,1,ff8081815a4c18d8015a4c66fb325388,3.0
0,1.0,0,0,0,1200,0,16000,160000,1,2,3,2082,3,1,ff8081815a4c18d8015a4c670ae553a5,3.0
8,10.0,1,1,5,1363,1,22000,100000,1,2,3,653,0,0,ff8081815a4c18d8015a4c6a7d6d58da,3.0
1,2.0,0,0,10,1000,0,8000,60000,1,2,0,279,3,1,ff8081815a4c18d8015a4c797dea6ad0,3.0
2,2.0,0,0,5,950,0,11000,100000,1,2,0,833,0,1,ff8081815a4c18d8015a4c7f2c646f54,3.0
0,2.0,0,0,0,800,0,16000,60000,1,2,3,681,3,1,ff8081815a4c18d8015a4c94d2ea08e2,3.0
0,2.0,0,0,3,750,0,12500,150000,1,2,0,540,0,1,ff8081815a4c18d8015a4c974c430b09,3.0
5,8.0,1,1,3,1730,0,30000,200000,2,2,3,1701,0,0,ff8081815a4c18d8015a4c9fcd3911b9,3.0
1,3.0,0,0,0,600,0,10500,60000,0,2,0,979,3,1,ff8081815a4c18d8015a4cad2b1f239a,3.0
1,1.0,0,0,0,750,0,10000,100000,0,1,3,2082,3,2,ff8081815a4c18d8015a4caf767e2704,3.0
1,1.0,0,0,0,1000,0,18000,180000,1,1,0,332,3,2,ff8081815a4c18d8015a4cb7c17a2fde,3.0
4,4.0,0,0,0,270,0,5800,40000,5,2,1,979,3,1,ff8081815a4c18d8015a4cd87fac50f6,3.0
2,3.0,0,0,6,700,0,17500,100000,1,2,0,799,3,1,ff8081815a4c18d8015a4cec90e7650b,3.0
1,2.0,0,0,10,600,0,10000,100000,1,2,3,2334,3,1,ff8081815a4c18d8015a4cf70ed66e29,3.0
1,1.0,0,0,10,150,0,7000,20000,5,2,0,74,2,0,ff8081815a4c18d8015a4d324b642d5f,3.0
8,12.0,1,1,5,1700,1,17000,170000,2,2,0,1458,0,0,ff8081815a4c18d8015a4d333ab32ecc,3.0
2,2.0,0,0,10,500,0,7500,70000,0,2,0,2082,0,1,ff8081815a4c18d8015a4f06f072237d,3.0
3,3.0,0,1,0,1250,1,23000,185000,1,2,0,826,0,0,ff8081815a4c18d8015a4f17bf522b94,3.0
2,2.0,0,0,10,800,0,13000,130000,1,2,0,2082,0,1,ff8081815a4c18d8015a4f18b5c82bb4,3.0
9,11.0,0,1,3,1050,0,20000,150000,1,2,3,871,0,0,ff8081815a4c18d8015a4f3df3d843d3,3.0
2,2.0,0,0,0,1000,0,26000,260000,1,2,3,635,0,1,ff8081815a4c18d8015a4f4135af4643,3.0
0,0.0,0,0,5,900,0,15000,120000,1,2,3,1829,0,2,ff8081815a4c18d8015a4f4ad4c35003,3.0
1,2.0,0,0,10,700,0,9500,100000,0,2,3,1226,3,1,ff8081815a4c18d8015a4f502d3c54ec,3.0
2,4.0,0,0,1,600,0,12500,120000,0,2,3,1803,3,0,ff8081815a4c18d8015a4f57934c5e01,3.0
1,4.0,1,1,0,1200,1,15000,150000,1,2,3,424,0,0,ff8081815a4c18d8015a4f643d956bfe,3.0
2,3.0,0,0,3,1800,0,17000,170000,2,2,3,86,0,0,ff8081815a4c18d8015a4f6a93cd74b2,3.0
4,4.0,0,1,3,1000,0,20000,200000,1,2,0,1378,0,0,ff8081815a4c18d8015a4f6c472177df,3.0
1,2.0,0,0,10,1100,0,16000,100000,1,2,3,1829,3,1,ff8081815a4c18d8015a4f6fbfe07abb,3.0
2,2.0,0,0,6,650,0,10000,100000,1,2,3,319,3,1,ff8081815a4c18d8015a4f78bb460331,3.0
1,2.0,0,0,6,400,0,6000,50000,0,1,3,319,3,1,ff8081815a4c18d8015a4f7a57280500,3.0
0,0.0,0,0,20,150,0,1800,25000,5,1,1,319,3,2,ff8081815a4c18d8015a4f7d30fa07b6,3.0
0,1.0,0,0,3,1150,0,15000,200000,1,2,3,2267,0,2,ff8081815a4c18d8015a4f82b0880c82,3.0
0,1.0,0,0,15,150,0,4500,50000,5,1,0,319,3,1,ff8081815a4c18d8015a4f844c1e0db0,3.0
0,1.0,0,0,0,750,0,20000,200000,1,2,3,557,3,2,ff8081815a4c18d8015a4f8490b60e08,3.0
1,2.0,0,0,3,720,0,9100,50000,0,2,0,424,3,1,ff8081815a4c18d8015a4f849ce30e2d,3.0
1,3.0,0,0,10,1200,0,12500,100000,1,2,0,1113,0,1,ff8081815a4c18d8015a4f8725351061,3.0
0,1.0,0,0,15,800,0,10000,100000,1,2,3,2241,3,1,ff8081815a4c18d8015a4f8f3d8318f3,3.0
0,3.0,0,0,5,1200,0,13500,100000,2,2,0,2328,0,0,ff8081815a4c18d8015a4f944e371f95,3.0
1,4.0,1,1,3,1600,0,26000,286000,2,2,3,877,0,0,ff8081815a4c18d8015a4f9959762395,3.0
1,1.0,0,0,8,1400,0,20000,200000,2,2,3,279,0,1,ff8081815a4c18d8015a4f9ddfb329e5,3.0
2,5.0,0,1,0,855,0,15000,75000,1,2,3,653,0,0,ff8081815a4c18d8015a4f9f33a42b9e,3.0
2,2.0,0,0,8,500,0,8000,60000,0,2,3,410,0,1,ff8081815a4c18d8015a4faf31c63ea6,3.0
1,3.0,0,0,10,800,0,7500,50000,0,2,0,1113,0,1,ff8081815a4c18d8015a4fb01ec53f4a,3.0
2,4.0,0,0,8,1590,0,35000,350000,2,2,0,626,0,0,ff8081815a4c18d8015a4fb217154206,3.0
1,2.0,0,0,10,1100,0,15000,100000,1,2,3,1901,3,1,ff8081815a4c18d8015a4fb6084248de,3.0
2,3.0,0,0,10,650,0,10000,150000,0,0,0,1869,2,0,ff8081815a4c18d8015a4fb65cf2499a,3.0
4,8.0,0,1,8,1325,1,30000,200000,1,2,0,2328,0,0,ff8081815a4c18d8015a4fbe36b05741,3.0
0,3.0,0,0,5,550,0,7500,75000,0,2,3,963,3,1,ff8081815a4c18d8015a4fbe75e057a7,3.0
1,3.0,1,1,2,1500,1,20000,100000,2,2,3,2288,0,0,ff8081815a4c18d8015a4fc1a9025ea4,3.0
0,1.0,0,0,20,1000,0,24000,240000,1,2,3,557,0,2,ff8081815a4c18d8015a4fc26c605fd7,3.0
1,2.0,0,0,10,1150,0,25000,250000,2,2,3,789,2,1,ff8081815a4c18d8015a4fc30a62610f,3.0
2,2.0,0,0,6,550,0,13000,130000,1,2,3,166,3,1,ff8081815a4c18d8015a4fc460d362b9,3.0
2,5.0,0,1,0,1150,1,16500,165000,1,2,3,541,0,0,ff8081815a4c18d8015a4fc70024666f,3.0
2,2.0,0,0,8,500,0,10000,100000,0,2,0,166,3,1,ff8081815a4c18d8015a4fc8604368aa,3.0
2,4.0,0,1,5,450,0,9000,45000,0,2,0,1494,3,0,ff8081815a4c18d8015a4fc93d956a03,3.0
1,2.0,0,0,5,600,0,10000,80000,1,2,0,944,3,1,ff8081815a4c18d8015a4fcc265d6e05,3.0
3,4.0,0,1,5,650,0,12000,60000,1,2,0,1494,0,0,ff8081815a4c18d8015a4fcc83f06e83,3.0
1,4.0,0,0,10,300,0,10000,70000,0,2,3,1312,3,1,ff8081815a4c18d8015a4fce686f724c,3.0
0,3.0,0,0,4,450,0,8500,85000,0,2,3,963,3,1,ff8081815a4c18d8015a4fcf2dc87392,3.0
2,3.0,0,1,1,1390,0,13000,130000,2,1,3,327,0,0,ff8081815a4c18d8015a4fd1022a77ce,3.0
1,2.0,0,0,5,1500,0,14000,140000,1,2,3,255,3,1,ff8081815a4c18d8015a4fd328097a87,3.0
1,1.0,0,0,12,1500,0,24000,250000,2,2,3,1904,0,1,ff8081815a4c18d8015a4fd6ac137f9f,3.0
10,13.0,1,1,10,1625,1,40000,300000,2,0,0,2288,3,0,ff8081815a4c18d8015a4fd866c7023d,3.0
1,2.0,0,0,3,500,0,4000,25000,0,2,3,869,3,1,ff8081815a4c18d8015a4fd8c13102e4,3.0
1,4.0,1,1,0,1500,1,11000,53333,2,0,0,1494,0,0,ff8081815a4c18d8015a4fd991240570,3.0
0,1.0,0,0,15,700,0,12000,100000,1,2,3,1234,0,1,ff8081815a4c18d8015a4fda76940614,3.0
1,3.0,0,0,0,1100,0,17000,200000,1,2,3,1015,0,0,ff8081815a4c18d8015a4fda9446063b,3.0
1,4.0,0,0,8,1000,0,19000,190000,1,2,3,2288,0,0,ff8081815a4c18d8015a4fda9d050650,3.0
1,4.0,1,1,0,1500,1,8000,53333,2,0,0,1494,0,0,ff8081815a4c18d8015a4fdb6f33076b,3.0
0,1.0,0,0,0,1300,0,30000,300000,2,2,3,1234,0,1,ff8081815a4c18d8015a4fdc37ca0915,3.0
3,3.0,0,0,8,650,0,5300,40000,1,1,3,470,0,0,ff8081815a4c18d8015a4fdd65c50b88,3.0
0,1.0,0,0,5,1400,0,24000,250000,3,2,3,279,0,1,ff8081815a4c18d8015a4fe0a89911f4,3.0
1,2.0,0,0,9,1100,0,15000,150000,2,2,0,166,3,2,ff8081815a4c18d8015a4fe22c3a13de,3.0
1,1.0,0,0,0,700,0,4500,9000,5,2,1,1081,3,1,ff8081815a4c18d8015a4fe70b671b5c,3.0
3,4.0,1,1,10,1130,0,20000,200000,1,2,3,948,0,0,ff8081815a4c18d8015a4fe75a271bf3,3.0
11,12.0,1,1,8,1270,1,27000,150000,1,0,3,1331,1,0,ff8081815a4c18d8015a4fea96062230,3.0
2,4.0,0,0,2,700,0,15000,50000,1,2,0,650,0,0,ff8081815a4c18d8015a4fee88562a41,3.0
1,1.0,0,0,6,400,0,5300,12000,0,1,3,1290,3,1,ff8081815a4c18d8015a4fef53f22bd3,3.0
1,2.0,0,0,0,600,0,7000,50000,1,1,0,1913,3,1,ff8081815a4c18d8015a4ff07dd12ddc,3.0
1,3.0,0,0,0,500,0,6000,30000,0,2,3,869,3,1,ff8081815a4c18d8015a4ff0a7922e63,3.0
1,1.0,0,0,6,650,0,12000,25000,1,2,3,1290,3,1,ff8081815a4c18d8015a4ff160432fdc,3.0
2,4.0,0,0,0,1300,0,10000,50000,1,2,3,869,3,1,ff8081815a4c18d8015a4ff18dd3300d,3.0
0,1.0,0,0,16,1500,0,25000,250000,2,2,3,766,0,2,ff8081815a4c18d8015a4ff28cd73186,3.0
4,4.0,1,0,5,800,0,9000,40000,0,2,0,620,0,0,ff8081815a4c18d8015a4ff32e6a3294,3.0
1,1.0,0,0,5,880,0,16500,100000,1,2,0,1038,3,1,ff8081815a4c18d8015a4ff3a0f73352,3.0
0,0.0,0,0,4,400,0,5000,50000,0,1,3,871,3,2,ff8081815a4c18d8015a4ff406cc3439,3.0
2,2.0,0,0,6,450,0,7500,75000,0,1,3,279,3,1,ff8081815a4c18d8015a4ff408d5343b,3.0
3,3.0,0,0,1,750,0,10000,100000,1,2,3,871,3,1,ff8081815a4c18d8015a4ff7d3ba39cf,3.0
4,4.0,0,1,0,1200,0,13000,130000,1,2,3,653,0,1,ff8081815a4c18d8015a4ff863703b27,3.0
2,3.0,0,0,0,650,0,7500,75000,1,1,3,2227,0,1,ff8081815a4c18d8015a4ff9a8a03c40,3.0
4,8.0,1,1,0,1130,1,26000,260000,1,2,3,1946,0,0,ff8081815a4c18d8015a4ffa4de93d2a,3.0
0,1.0,0,0,3,500,0,7000,75000,0,2,3,871,3,1,ff8081815a4c18d8015a4ffa63303da1,3.0
0,1.0,0,0,10,2000,0,20000,200000,2,2,3,1901,0,1,ff8081815a4c18d8015a4ffaa15d3e50,3.0
1,4.0,1,0,5,800,0,14500,60000,1,2,0,620,0,0,ff8081815a4c18d8015a4ffac2973e7c,3.0
2,3.0,0,0,4,900,0,15000,100000,1,1,0,317,3,1,ff8081815a4c18d8015a4ffb0fcd3ebe,3.0
1,2.0,0,0,0,400,0,6500,50000,0,2,3,2167,3,1,ff8081815a4c18d8015a4ffb7e773f4b,3.0
3,4.0,0,1,4,1380,1,30000,100000,3,2,1,2288,0,0,ff8081815a4c18d8015a4ffc73df4065,3.0
0,2.0,0,0,10,1800,0,15000,150000,1,2,3,1930,3,1,ff8081815a4c18d8015a4ffe242a4263,3.0
0,1.0,0,0,5,400,0,5000,50000,0,1,0,653,0,1,ff8081815a4c18d8015a4ffe9caa42d5,3.0
2,2.0,0,0,0,750,0,14000,140000,1,2,3,1068,0,1,ff8081815a4c18d8015a4ffec639432b,3.0
3,3.0,0,0,0,1200,0,9000,80000,1,2,0,1706,3,1,ff8081815a4c18d8015a50028dd14801,3.0
1,2.0,0,0,10,1000,0,7500,70000,1,2,0,1695,3,1,ff8081815a4c18d8015a500383e5493b,3.0
1,1.0,0,0,10,150,0,6000,60000,5,2,0,466,3,1,ff8081815a4c18d8015a50057afe4bd1,3.0
4,4.0,0,1,0,1500,0,10000,20000,2,0,0,2288,0,0,ff8081815a4c18d8015a5005b9c54bfc,3.0
0,2.0,0,0,5,700,0,10000,100000,1,1,3,1147,3,1,ff8081815a4c18d8015a5006cfda4d30,3.0
0,4.0,0,1,6,1254,0,23000,230000,1,0,0,852,0,0,ff8081815a4c18d8015a50075c864de7,3.0
0,3.0,0,0,0,2200,0,35000,200000,3,2,0,653,0,1,ff8081815a4c18d8015a5007ca264e6d,3.0
1,1.0,0,0,10,700,0,14000,140000,2,2,3,1599,3,0,ff8081815a4c18d8015a500a6439517e,3.0
0,4.0,0,0,3,1010,0,16000,160000,1,2,3,410,0,0,ff8081815a4c18d8015a500cf8aa540d,3.0
18,19.0,1,1,2,1635,1,22000,200000,2,2,0,668,0,0,ff8081815a4c18d8015a500d776a5528,3.0
1,1.0,0,0,0,400,0,5000,30000,0,1,3,1113,3,1,ff8081815a4c18d8015a501087c15924,3.0
1,2.0,0,0,11,400,0,7500,50000,0,2,0,2104,3,1,ff8081815a4c18d8015a5012bee35c47,3.0
1,4.0,0,1,6,1150,0,22000,150000,1,2,0,1569,0,0,ff8081815a4c18d8015a501602726106,3.0
0,1.0,0,0,10,600,0,14000,150000,1,2,3,1803,3,1,ff8081815a4c18d8015a5016672861ab,3.0
0,3.0,0,0,2,1200,0,14500,100000,1,2,3,166,3,1,ff8081815a4c18d8015a50166b7d61b3,3.0
3,3.0,0,0,2,250,0,7000,30000,5,1,1,1494,3,1,ff8081815a4c18d8015a501acdee68f7,3.0
1,4.0,0,1,0,1180,1,13500,120000,1,2,3,2194,0,0,ff8081815a4c18d8015a501b02a2699a,3.0
0,2.0,0,0,0,450,0,6000,50000,0,2,3,1225,3,1,ff8081815a4c18d8015a501b390269e6,3.0
2,2.0,0,0,0,625,0,9500,90000,1,2,3,143,0,1,ff8081815a4c18d8015a502007557361,3.0
0,1.0,0,0,0,875,0,20000,200000,1,2,3,789,3,1,ff8081815a4c18d8015a5020848073ae,3.0
3,3.0,0,0,0,100,0,4000,18000,5,1,1,983,3,1,ff8081815a4c18d8015a502216d975cc,3.0
2,3.0,0,0,2,900,0,9000,90000,1,2,0,345,3,1,ff8081815a4c18d8015a50240b3f7ab0,3.0
0,2.0,0,0,6,600,0,9000,80000,1,1,3,410,3,1,ff8081815a4c18d8015a502660c07e92,3.0
0,2.0,1,1,2,1595,1,34000,340000,2,0,0,1015,0,1,ff8081815a4c18d8015a5027b40e001c,3.0
2,2.0,0,0,6,400,0,7000,50000,0,1,3,410,3,1,ff8081815a4c18d8015a502866520156,3.0
2,2.0,0,0,0,250,0,4000,20000,5,1,0,410,3,1,ff8081815a4c18d8015a502a103504e0,3.0
0,0.0,0,0,20,377,0,5000,25000,5,1,0,45,2,2,ff8081815a4c18d8015a502b117f062f,3.0
1,2.0,0,0,2,800,0,15000,100000,1,2,3,2159,3,1,ff8081815a4c18d8015a502b6eb606f6,3.0
0,2.0,0,0,6,400,0,6500,50000,0,1,0,1286,3,1,ff8081815a4c18d8015a502dc3800935,3.0
2,3.0,0,0,6,600,0,10000,50000,1,2,3,410,3,1,ff8081815a4c18d8015a502fa1480ea5,3.0
0,3.0,0,1,5,1200,1,17000,170000,1,2,3,891,0,0,ff8081815a4c18d8015a5030dca910b9,3.0
4,4.0,0,0,3,200,0,4000,20000,5,1,1,1351,3,1,ff8081815a4c18d8015a5035dd2115fc,3.0
3,3.0,0,0,0,600,0,10000,60000,1,2,0,1348,3,1,ff8081815a4c18d8015a5037b59117e7,3.0
0,1.0,0,0,10,1000,0,20000,250000,1,2,3,779,3,1,ff8081815a4c18d8015a503a4e401bbd,3.0
0,4.0,0,0,4,450,0,7000,50000,0,2,0,1348,3,1,ff8081815a4c18d8015a503b9ae51e06,3.0
3,6.0,1,1,4,1159,1,27000,270000,2,2,3,653,0,0,ff8081815a4c18d8015a50472d7b2d69,3.0
0,2.0,0,0,0,850,0,12000,120000,1,2,3,513,0,1,ff8081815a4c18d8015a50497c1c30bd,3.0
1,2.0,0,0,10,1000,0,4500,30000,1,2,1,1594,3,1,ff8081815a4c18d8015a504c365a3370,3.0
0,1.0,0,0,5,600,0,15000,150000,2,2,3,325,3,1,ff8081815a4c18d8015a504e15883661,3.0
2,3.0,0,0,0,400,0,8000,30000,0,2,0,345,3,1,ff8081815a4c18d8015a504e19cb3668,3.0
0,1.0,0,0,20,700,0,10000,100000,1,2,0,690,3,1,ff8081815a4c18d8015a504f66b337f8,3.0
2,4.0,0,0,2,350,0,4500,1,5,1,1,541,0,0,ff8081815a4c18d8015a50503a8538a4,3.0
4,8.0,1,1,5,3250,1,20000,200000,2,2,3,2073,0,0,ff8081815a4c18d8015a5052c6ef3c0c,3.0
2,2.0,0,0,0,675,0,16000,150000,1,2,0,2018,0,1,ff8081815a4c18d8015a505d4cbc4aa0,3.0
0,2.0,0,0,0,1000,0,6000,60000,0,1,0,1104,3,1,ff8081815a4c18d8015a505df73b4bea,3.0
4,4.0,0,0,0,1190,0,18000,150000,1,2,3,2082,0,0,ff8081815a4c18d8015a505e26644c1a,3.0
2,2.0,0,0,13,800,0,14000,150000,1,2,3,466,3,1,ff8081815a4c18d8015a506117bf50e3,3.0
0,2.0,0,0,0,1200,0,10000,100000,1,2,0,1104,3,1,ff8081815a4c18d8015a5062715c52ae,3.0
2,2.0,0,0,4,800,0,11000,100000,1,2,0,1325,0,1,ff8081815a4c18d8015a5064319e5563,3.0
0,1.0,0,0,1,250,0,2500,25000,5,2,0,1429,3,1,ff8081815a4c18d8015a50643a8e5576,3.0
7,7.0,0,1,4,620,0,7500,40000,1,2,0,470,0,0,ff8081815a4c18d8015a5065abb65775,3.0
1,2.0,0,0,0,950,0,12000,120000,1,2,3,1154,3,1,ff8081815a4c18d8015a50660ba15801,3.0
2,2.0,0,0,2,800,0,14000,140000,1,2,0,1135,3,1,ff8081815a4c18d8015a506885715b21,3.0
4,6.0,0,1,6,1514,1,12500,100000,2,2,0,2141,0,0,ff8081815a4c18d8015a50693b805bce,3.0
2,2.0,0,0,2,400,0,6500,65000,0,2,0,1154,3,1,ff8081815a4c18d8015a5069d27e5c50,3.0
2,2.0,0,0,20,600,0,5500,50000,0,1,3,2027,2,1,ff8081815a4c18d8015a506b23225e71,3.0
1,4.0,0,1,10,900,0,18000,180000,1,2,3,50,0,0,ff8081815a4c18d8015a506cf0dd607b,3.0
0,2.0,0,0,0,800,0,8500,130000,1,1,3,1135,3,1,ff8081815a4c18d8015a506d868d61a2,3.0
2,2.0,0,0,2,1400,0,12000,120000,1,2,0,1154,3,1,ff8081815a4c18d8015a506db45e626e,3.0
2,4.0,1,1,2,1300,0,22000,200000,1,2,3,360,0,0,ff8081815a4c18d8015a506e33e66374,3.0
2,2.0,0,0,0,700,0,8000,80000,1,2,3,1154,3,1,ff8081815a4c18d8015a5072862c6a2b,3.0
0,0.0,0,0,2,4600,0,68000,600000,3,2,3,1443,0,2,ff8081815a4c18d8015a5073073d6b33,3.0
0,1.0,0,0,6,1200,0,14000,150000,1,2,3,1183,0,1,ff8081815a4c18d8015a507413c56d12,2.0
1,2.0,0,0,6,500,0,8000,80000,0,2,3,1829,3,1,ff8081815a4c18d8015a5074900a6e0e,2.0
0,1.0,0,0,2,2000,0,20000,200000,2,2,0,877,0,1,ff8081815a4c18d8015a5075dc9c70fd,2.0
1,1.0,0,0,3,400,0,5300,20000,0,1,3,428,3,1,ff8081815a4c18d8015a5076576a71aa,2.0
4,4.0,1,1,0,1350,1,23000,150000,1,2,3,2288,0,0,ff8081815a4c18d8015a5077cbfd7313,2.0
0,2.0,0,0,10,800,0,12000,120000,1,2,3,1419,3,1,ff8081815a4c18d8015a507893d87491,2.0
0,2.0,0,0,12,780,0,7000,100000,1,2,0,944,0,1,ff8081815a4c18d8015a507a0fd47665,2.0
0,1.0,0,0,3,400,0,6000,20000,0,1,3,2075,3,1,ff8081815a4c18d8015a507d38e77c5d,2.0
0,1.0,0,0,10,900,0,16000,160000,1,2,3,963,3,1,ff8081815a4c18d8015a507d56767c82,2.0
0,0.0,0,0,4,400,0,5000,40000,0,1,3,944,3,2,ff8081815a4c18d8015a507eec647fad,2.0
